city_folder,source_pdf,source_page,raw_text_line,procedure_name,nabh_rate,non_nabh_rate,cghs_rate,rate_type,remarks,extraction_confidence,needs_manual_review
Dehradun,20062025111122_Notification of CGHS Rates for 25 Investigations under CGHS (3 June 2020) (3).pdf,2,|22.___|HHbsAg quantitative TSC,22.___|HHbsAg quantitative TSC,,,,,,0.35,True
Dehradun,20062025111122_Notification of CGHS Rates for 25 Investigations under CGHS (3 June 2020) (3).pdf,2,[23.__[Typhidot ig,23.__[Typhidot ig,,,,,,0.35,True
Dehradun,20062025111122_Notification of CGHS Rates for 25 Investigations under CGHS (3 June 2020) (3).pdf,2,(25. antibs CdYCSSSSCSCSCSC~—SO,(25. antibs CdYCSSSSCSCSCSC~—SO,,,,,,0.35,True
Dehradun,20062025111122_Notification of CGHS Rates for 25 Investigations under CGHS (3 June 2020) (3).pdf,2,iz. The rates for investigations from S.No 1 to S No. 25 are for NABL/ -NABH accredited,iz. The rates for investigations from S.No 1 to S No. 25 are for NABL/ -NABH accredited,,,,nabh,,0.35,True
Dehradun,20062025111122_Notification of CGHS Rates for 25 Investigations under CGHS (3 June 2020) (3).pdf,2,HCOs. The rates for non- NABL/ non- NABH Accredited HCOs shall be 15% less.,HCOs. The rates for non- NABL/ non- NABH Accredited HCOs shall be 15% less.,,,,nabh,,0.35,True
Dehradun,20062025111122_Notification of CGHS Rates for 25 Investigations under CGHS (3 June 2020) (3).pdf,2,"& Family Welfare vide CD No 460 dated 02/06/2020. Dloltally sianed by SANJAY Date:Fri Jun 05 15:00:35 IST Reason: Approved (Dr. Sanjay Jain ) Director, CGHS To: 1 All Ministries / Departments, Government of India 2 All Health Care Organizations empanelled under CGHS to note. 3 Director, CGHS, Nirman Bhawan, New Delhi 4 Estt.l/ Estt.lI/ Estt.lll/ Estt.lV Sections, Ministry of Health & Family Welfare 5 Admn.!/ Admn.II Sections of Dte.GHS 6 Addl. Director, CGHS(HQ) / Addl. Directors of CGHS Cities/ Zones 7 Rajya Sabha / Lok Sabha Secretariat 8 Registrar, Supreme Court of India /Punjab & Haryana High Court, Chandigarh 9 Under Secretary, U.P.S.C. 10 Under Secretary Finance Division 11 Deputy Secretary (Civil Service News), Department of Personnel & Training, Sth Floor, Sardar Patel Bhawan, New Delhi. 12 PPS to Secretary (H&FW)/ PPS to OSD(RB)(HFW), Ministry of Health & Family Welfare 13, PPS to AS&MD, NRHM / AS (H) / AS&DG, CGHS_/DGHS 14 Secretary, Staff Side, 13-C, Ferozshah Road, New Delhi 15 All Staff Side Members of National Council (JCM) (as per list attached) 16 Office of the Comptroller & Auditor General of India, 10 Bahadur Shah Zafar Marg, New Delhi qf All Offices / Sections / Desks in the Ministry 2","& Family Welfare vide CD No 460 dated 02/06/2020. Dloltally sianed by SANJAY Date:Fri Jun 05 15:00:35 IST Reason: Approved (Dr. Sanjay Jain ) Director, CGHS To: 1 All Ministries / Departments, Government of India 2 All Health Care Organizations empanelled under CGHS to note. 3 Director, CGHS, Nirman Bhawan, New Delhi 4 Estt.l/ Estt.lI/ Estt.lll/ Estt.lV Sections, Ministry of Health & Family Welfare 5 Admn.!/ Admn.II Sections of Dte.GHS 6 Addl. Director, CGHS(HQ) / Addl. Directors of CGHS Cities/ Zones 7 Rajya Sabha / Lok Sabha Secretariat 8 Registrar, Supreme Court of India /Punjab & Haryana High Court, Chandigarh 9 Under Secretary, U.P.S.C. 10 Under Secretary Finance Division 11 Deputy Secretary (Civil Service News), Department of Personnel & Training, Sth Floor, Sardar Patel Bhawan, New Delhi. 12 PPS to Secretary (H&FW)/ PPS to OSD(RB)(HFW), Ministry of Health & Family Welfare 13, PPS to AS&MD, NRHM / AS (H) / AS&DG, CGHS_/DGHS 14 Secretary, Staff Side, 13-C, Ferozshah Road, New Delhi 15 All Staff Side Members of National Council (JCM) (as per list attached) 16 Office of the Comptroller & Auditor General of India, 10 Bahadur Shah Zafar Marg, New Delhi qf All Offices / Sections / Desks in the Ministry",,,2,,,0.5,True
Dehradun,20062025111122_Notification of CGHS Rates for 25 Investigations under CGHS (3 June 2020) (3).pdf,3,"18 UTI Infrastructure Technology And Services Limited, UTI-ITSL Tower, Plot No3","18 UTI Infrastructure Technology And Services Limited, UTI-ITSL Tower, Plot No3",,,,,,0.35,True
Dehradun,20062025111122_Notification of CGHS Rates for 25 Investigations under CGHS (3 June 2020) (3).pdf,3,"Sector -11, CBD Belapur, Navi Mumbai-400614","Sector -11, CBD Belapur, Navi Mumbai-400614",,,,,,0.35,True
Dehradun,20062025111122_Notification of CGHS Rates for 25 Investigations under CGHS (3 June 2020) (3).pdf,3,"19 Nodal Officer, MCTC, CGHS with a request to upload a copy of OM on CGHS Web-","19 Nodal Officer, MCTC, CGHS with a request to upload a copy of OM on CGHS Web-",,,,,,0.35,True
Dehradun,20062025111122_Notification of CGHS Rates for 25 Investigations under CGHS (3 June 2020) (3).pdf,3,20 Office Order folder,20 Office Order folder,,,,,,0.35,True
